눈썹_길이,눈썹_굵기,눈썹_기울기,눈_세로길이,눈_가로길이,비율,눈_눈꼬리기울기,얼굴비율,코_길이,코_폭,콧볼_폭,입_크기,입_윗입술(두께),입_아랫입술(두께),입_입꼬리,턱기울기1,턱기울기2,턱아래면적,target
63.5,7.833333333333334,0.0895522388059701,30.666666666666664,40.5,0.757201646090535,-0.0015243902439024,0.8697478991596639,78,40,56,1450.68,6.0,10.67,0.27,2.15733427785425,0.588032664222461,0.59831031208241,7
71.0,8.5,0.0405405405405405,28.166666666666664,42.5,0.6627450980392157,0.010797342192691,0.8428571428571429,82,44,64,1971.13,11.33,14.67,0.03,2.61880467852406,0.365327545167731,0.625011541588833,6
74.5,9.5,0.075,44.16666666666666,47.5,0.9298245614035088,0.0088652482269503,0.826530612244898,90,46,62,2373.84,11.0,15.67,0.07,2.38085194597317,0.429196697303489,0.712147708844371,8
65.5,7.5,0.0714285714285714,30.5,42.5,0.7176470588235294,-0.0251937984496124,0.9264069264069263,75,42,58,1394.16,7.33,11.67,0.2,2.17023478358061,0.560548933685175,0.574599337149045,7
74.5,9.5,0.0987654320987654,34.333333333333336,49.0,0.7006802721088435,-0.0029166666666666,0.8661971830985915,97,49,71,1918.54,7.67,14.0,0.26,2.24985962647188,0.619826227300737,0.843077160050755,6
71.0,7.666666666666667,0.0422535211267605,35.16666666666667,44.5,0.7902621722846443,0.001010101010101,0.8893129770992366,81,44,59,1873.8,11.0,13.67,0.0,2.400976913281,0.346045339455622,0.589126118680531,6
66.0,9.166666666666666,0.1044776119402985,31.0,43.5,0.7126436781609196,0.0047619047619047,0.7908745247148289,87,47,65,1912.26,10.0,14.33,0.15,2.3296380631271,0.631795364635573,0.628453070208695,6
70.5,9.333333333333334,0.1363636363636363,37.16666666666666,46.0,0.8079710144927535,0.0066287878787878,0.8021201413427562,92,45,62,2003.32,9.33,14.0,0.18,2.43897879282267,0.529585697822641,0.757840385142712,6
70.0,8.333333333333334,0.0153846153846153,32.33333333333333,43.5,0.7432950191570881,0.0053022269353128,0.7972027972027972,82,46,60,2590.5,14.33,17.67,-0.05,2.74825023913607,0.406794768032246,0.681911737138636,4
79.5,9.5,0.0126582278481012,31.0,50.0,0.62,0.0024038461538461,0.8451612903225807,91,55,76,2904.5,13.33,16.33,0.06,2.4972160520233,0.380874258647168,0.827802132650055,9
87.5,11.0,0.0795454545454545,47.66666666666667,57.0,0.8362573099415206,-0.0064655172413793,0.8417910447761194,110,56,77,2884.88,11.0,17.33,0.16,2.35665696924211,0.544008692610233,1.09882503755735,9
67.5,8.833333333333332,0.1692307692307692,35.33333333333333,45.0,0.7851851851851851,0.00791687283523,0.7955390334572491,88,45,62,2610.12,7.33,14.0,0.2,2.05060314268173,0.648696343103299,0.744682475618431,4
64.5,7.666666666666666,0.0163934426229508,30.5,39.5,0.7721518987341772,-0.0093068035943517,0.8495934959349594,74,39,52,1420.07,10.0,12.0,0.0,2.55432394972934,0.283071920668482,0.479376027592737,7
64.5,8.0,0.1038961038961039,31.0,42.5,0.7294117647058823,0.0152777777777777,0.8543307086614174,82,43,61,2098.31,8.0,13.33,0.21,2.1739881726506,0.638792921958591,0.666482526428548,2
64.5,8.5,0.1320754716981132,38.83333333333333,43.5,0.8927203065134098,0.0192307692307692,0.8015873015873016,84,42,55,1673.62,8.0,12.67,0.17,2.20651099614781,0.527865552589448,0.615779427068391,1
71.5,8.833333333333332,0.0416666666666666,30.5,45.5,0.6703296703296703,0.0009661835748792,0.8257839721254355,88,47,67,2119.5,10.33,14.33,0.09,2.63365958779724,0.469785937812344,0.739868510945222,2
81.5,10.0,0.0833333333333333,45.66666666666666,54.0,0.845679012345679,-0.0248713550600343,0.8637873754152824,102,52,70,2034.72,11.0,15.67,0.13,2.35196570662601,0.655795519602333,0.917208215654257,6
67.5,9.0,0.1612903225806451,36.5,45.5,0.8021978021978022,-0.033187984496124,0.7954545454545454,88,44,57,1730.14,9.33,14.33,0.21,2.15985460012668,0.71322323366386,0.697548269522944,1
63.0,8.5,0.1551724137931034,31.83333333333333,41.0,0.7764227642276422,0.0187835420393559,0.7843137254901961,83,41,55,1591.98,8.33,13.0,0.17,2.39895477754534,0.556255199292819,0.605684649027795,7
74.0,8.5,0.0365853658536585,28.0,46.0,0.6086956521739131,-0.0125295508274231,0.9044117647058824,83,48,69,2034.72,9.67,13.33,0.11,2.31994674381599,0.394482969666832,0.620968012493371,6
73.0,9.166666666666668,0.0795454545454545,36.833333333333336,47.0,0.7836879432624114,-0.0195454545454545,0.8795620437956204,89,47,68,1928.75,8.67,14.0,0.23,2.26364843379505,0.537209997663217,0.692798925652032,6
69.5,7.666666666666666,0.1129032258064516,34.66666666666667,45.0,0.7703703703703705,0.0089285714285714,0.8505747126436781,81,45,60,1934.24,9.67,14.33,0.07,2.51844805076491,0.549290608544401,0.720576497732046,6
67.0,7.833333333333334,0.0571428571428571,31.166666666666664,41.5,0.7510040160642569,0.0133565621370499,0.8622047244094488,77,43,60,1780.38,9.67,13.67,0.1,2.45909907102657,0.433985516565731,0.56715059211119,1
66.5,8.333333333333334,0.0289855072463768,30.666666666666668,42.5,0.7215686274509804,-0.0221483942414175,0.8358778625954199,82,43,61,1632.02,9.67,13.0,0.11,2.40405439761427,0.456956726406275,0.599195813375218,1
80.0,9.666666666666666,0.0,41.66666666666667,50.5,0.8250825082508252,-0.0125588697017268,0.8402555910543131,97,49,69,2430.36,11.67,16.67,0.05,2.62564829053353,0.510348219423614,0.805230618506754,8
66.5,8.166666666666668,0.0144927536231884,26.666666666666664,40.0,0.6666666666666666,0.0,0.8372093023255814,78,44,61,1884.0,10.67,13.67,0.0,2.53912638568202,0.35337229853783,0.521225288468456,6
63.0,7.833333333333334,0.0704225352112676,31.166666666666664,40.5,0.7695473251028806,0.0082417582417582,0.7953667953667953,82,43,62,1984.48,10.67,14.33,0.11,2.713116812203,0.542904661243231,0.558132358963777,6
74.5,9.166666666666668,0.1149425287356321,34.333333333333336,49.0,0.7006802721088435,-0.0075250836120401,0.9070631970260224,88,48,67,1868.3,8.67,14.0,0.19,2.2595013266177,0.597111721242741,0.766575322100899,6
69.0,9.0,0.0126582278481012,24.166666666666668,42.0,0.5753968253968255,-0.0034090909090909,0.8571428571428571,83,48,70,2117.14,11.0,14.33,0.1,2.49001198877218,0.364476520956287,0.562115924164714,2
64.0,7.666666666666666,0.036144578313253,35.333333333333336,40.5,0.8724279835390947,-0.0422360248447205,0.8576923076923076,80,40,59,1742.7,9.33,13.67,0.18,2.90316770097203,0.69605988457813,0.562285264637057,1
69.5,8.833333333333332,0.0140845070422535,25.5,42.5,0.6,0.0005537098560354,0.8220640569395018,82,46,65,1978.2,11.33,14.0,0.07,2.56429865935629,0.293165909568856,0.577319914901325,6
87.5,10.666666666666666,0.0449438202247191,46.83333333333333,55.5,0.8438438438438438,0.010064935064935,0.844776119402985,109,56,75,2804.02,12.67,17.67,0.04,2.42587733534202,0.448403956681251,0.979446322653864,4
69.5,8.333333333333332,0.0,32.83333333333333,44.0,0.7462121212121211,0.0020671834625322,0.8169014084507042,89,46,63,2019.81,11.0,14.67,0.12,2.56890252766387,0.421856435811893,0.670718605712716,6
75.5,8.833333333333332,0.0128205128205128,35.5,49.5,0.7171717171717171,0.0193877551020408,0.8614864864864865,90,52,72,2692.55,11.67,16.33,0.11,2.5044850181685,0.501212432780617,0.850663496779886,4
69.5,9.333333333333334,0.0833333333333333,29.33333333333333,45.0,0.6518518518518518,-0.0266301642608262,0.7574750830564784,93,48,65,2582.65,12.0,16.0,0.12,2.67980048698274,0.413803832288569,0.753729536022336,4
79.5,9.666666666666666,0.0581395348837209,40.0,51.0,0.7843137254901961,-0.0023076923076923,0.8571428571428571,93,50,71,2307.9,10.0,14.0,0.13,2.382972139512,0.48146301098173,0.807544609713191,2
67.0,8.666666666666666,0.1052631578947368,33.0,43.5,0.7586206896551724,0.0063492063492063,0.8467432950191571,83,42,57,1824.34,7.33,13.0,0.24,2.17032843259529,0.553746174931102,0.658246149312475,1
69.0,7.333333333333333,0.0428571428571428,34.833333333333336,43.0,0.8100775193798451,-0.0211038961038961,0.8544776119402985,79,44,58,2033.15,12.67,15.0,0.0,2.57250644635601,0.377216306241437,0.59326670830066,6
76.0,9.5,0.0259740259740259,42.0,48.5,0.865979381443299,0.0116921768707483,0.8435374149659864,91,48,66,2285.92,10.67,14.33,0.04,2.36148050563034,0.393796584034823,0.728254152718052,2
65.5,7.166666666666666,0.0389610389610389,28.33333333333333,42.0,0.6746031746031745,-0.0051282051282051,0.8604651162790697,79,46,67,1956.22,11.33,14.33,0.08,2.71507106108606,0.448915691899864,0.503881967808804,6
67.5,8.666666666666668,0.0508474576271186,27.666666666666664,42.5,0.6509803921568627,0.0186733556298773,0.8082706766917294,82,43,58,1714.44,10.0,13.33,0.02,2.58605609494939,0.356807714344194,0.571851478427253,1
78.0,9.833333333333332,0.0625,30.5,49.5,0.6161616161616161,0.0110204081632653,0.832258064516129,101,55,78,2662.72,10.33,16.0,0.13,2.41542515044704,0.462821359401474,0.884584584376431,4
67.5,8.5,0.0606060606060606,34.833333333333336,42.5,0.819607843137255,0.0049889135254988,0.8270676691729323,86,43,59,1674.4,9.67,13.0,0.1,2.38405464528848,0.404839320996264,0.607107571792591,1
79.5,9.5,0.0126582278481012,31.0,50.0,0.62,0.0024038461538461,0.8451612903225807,91,55,76,2904.5,13.33,16.33,0.06,2.4972160520233,0.380874258647168,0.827802132650055,9
79.5,9.5,0.0568181818181818,40.0,52.0,0.7692307692307693,-0.0344444444444444,0.8729641693811075,101,50,74,3359.8,8.67,15.33,0.19,2.23847833865478,0.536750580462054,0.945808443404655,0
68.0,7.833333333333334,0.0547945205479452,33.0,42.0,0.7857142857142857,-0.0377197958026091,0.8602941176470589,84,44,64,1695.6,10.33,13.0,0.05,2.63379712997595,0.373686227293866,0.572350101802301,1
74.0,9.0,0.0533333333333333,35.833333333333336,46.0,0.7789855072463768,0.0241134751773049,0.8397212543554007,88,46,66,2048.85,10.67,13.67,0.04,2.52771922264982,0.323150906571851,0.653706757959349,6
69.5,8.5,0.028169014084507,29.33333333333333,42.5,0.6901960784313725,-0.010797342192691,0.8260869565217391,83,45,64,1758.4,11.0,13.67,0.05,2.61422679580577,0.37502923549762,0.59975434083731,1
62.5,8.166666666666666,0.0408163265306122,37.0,41.5,0.891566265060241,0.0088652482269503,0.7453183520599251,85,41,54,1616.32,10.0,14.0,0.12,2.7310128465044,0.554817746031962,0.630490355434389,7
81.5,9.333333333333334,0.1,29.0,52.5,0.5523809523809524,-0.0032679738562091,0.9746376811594204,93,57,82,2245.1,7.33,13.0,0.25,1.90654637090314,0.530251532657189,0.914853334479501,2
80.0,8.833333333333332,0.0864197530864197,33.0,49.5,0.6666666666666666,-0.0295918367346938,0.8729641693811075,94,52,72,2555.18,13.33,15.67,0.02,2.4931143829129,0.352000681792132,0.795707166322367,8
64.5,7.166666666666666,0.056338028169014,25.833333333333336,40.5,0.6378600823045268,-0.0265567765567765,0.8685258964143426,78,44,62,1836.9,10.67,13.33,0.03,2.58210229962186,0.433736787269704,0.529268686522692,1
80.0,9.833333333333332,0.0851063829787234,41.16666666666667,53.0,0.7767295597484277,-0.0100250626566416,0.8359621451104101,107,54,77,2588.93,10.67,17.33,0.28,2.49784361120521,0.680946787427478,0.986943713465994,4
70.0,8.0,0.0289855072463768,27.33333333333333,44.0,0.6212121212121212,-0.0175983436853002,0.8413284132841329,82,48,67,2119.5,10.33,14.0,0.11,2.48425358424888,0.461905150357979,0.660483746430696,2
81.5,9.5,0.0941176470588235,28.166666666666664,50.5,0.5577557755775577,0.0190196078431372,0.89419795221843,92,52,74,2055.91,9.33,14.33,0.13,2.32390989875794,0.465059317742451,0.824474319296405,6
69.0,8.5,0.0769230769230769,36.0,45.5,0.7912087912087912,0.0070116054158607,0.8555555555555555,87,46,65,1934.24,9.0,13.0,0.17,2.4372877491464,0.546345804408439,0.685703726930244,6
79.0,9.166666666666668,0.072289156626506,40.0,48.5,0.8247422680412371,0.009141156462585,0.867109634551495,95,47,65,2084.96,11.0,14.33,0.05,2.47973388178195,0.407076518909763,0.783710531253816,2
76.0,9.0,0.1149425287356321,38.33333333333333,49.5,0.7744107744107743,0.0024549918166939,0.8771929824561403,90,51,72,2720.03,9.0,15.33,0.19,2.15881993689325,0.534376613982991,0.833639031979383,4
76.5,9.333333333333334,0.1351351351351351,36.5,49.5,0.7373737373737373,0.0140931372549019,0.82,96,50,68,2602.28,12.0,17.33,0.16,2.42426935222563,0.636132209026638,0.898102525120774,4
65.5,8.166666666666668,0.0864197530864197,33.0,41.0,0.8048780487804879,-0.0089712918660287,0.8484848484848485,84,42,62,1670.48,8.67,13.0,0.19,2.50807960318839,0.573514342719168,0.608928093159961,1
65.5,7.666666666666666,0.0410958904109589,22.83333333333333,40.0,0.5708333333333333,0.0357142857142857,0.8661417322834646,76,45,65,2003.32,10.0,13.0,0.07,2.48702736059486,0.37775995792219,0.529512787112816,6
71.0,7.5,0.0923076923076923,22.33333333333333,44.0,0.5075757575757576,-0.0121951219512195,0.8861209964412812,79,50,73,2695.69,13.0,15.0,0.07,2.69151238241163,0.441010646201106,0.578415307616142,4
69.5,8.5,0.0379746835443038,29.83333333333333,43.5,0.685823754789272,0.0068928950159066,0.8262411347517731,86,45,65,2161.89,10.67,15.33,0.11,2.53609944144755,0.482509502176432,0.663373443790356,2
72.0,8.833333333333332,0.050632911392405,36.5,47.0,0.776595744680851,0.0081521739130434,0.8156996587030717,93,47,67,2526.91,11.33,16.67,0.18,2.5204463622813,0.547356581959553,0.762726067639382,8
71.0,8.666666666666668,0.0129870129870129,38.16666666666666,44.0,0.8674242424242423,-0.0025839793281653,0.8387096774193549,86,44,62,1802.36,11.67,14.33,0.03,2.63555973520674,0.348036142826178,0.567614000921274,1
69.5,8.666666666666668,0.0,27.5,42.0,0.6547619047619048,0.0133295519001701,0.8339350180505415,86,45,66,1695.6,9.33,11.67,0.04,2.5610936131008,0.298631476952861,0.592390870566,1
77.5,8.666666666666668,0.025,39.0,50.5,0.7722772277227723,-0.0186274509803921,0.8691275167785235,92,52,74,3214.58,11.0,15.0,0.08,2.41148985953775,0.459343496685271,0.844675550107219,0
81.0,9.333333333333334,0.074074074074074,37.66666666666666,52.0,0.7243589743589743,-0.0072142064372918,0.8737541528239202,91,54,76,2882.52,12.33,17.0,0.12,2.35956653275728,0.429291222174045,0.832808797366417,9
75.0,8.666666666666668,0.0519480519480519,37.16666666666666,48.0,0.7743055555555555,-0.0104166666666666,0.8687943262411347,89,48,68,2214.49,9.67,14.67,0.16,2.3957970580468,0.526371557935225,0.773202488513465,2
70.0,8.833333333333332,0.1594202898550724,37.66666666666666,47.5,0.7929824561403508,0.0053238686779059,0.8533834586466166,90,48,65,2095.95,8.33,14.33,0.25,2.17611601360297,0.675394935331917,0.813839297263655,2
74.0,9.333333333333334,0.1842105263157894,39.33333333333333,48.5,0.8109965635738831,0.0121173469387755,0.8639705882352942,89,47,64,1935.03,8.33,14.33,0.21,2.14845139901573,0.664278188276118,0.803011590415993,6
69.0,8.0,0.0684931506849315,29.5,43.0,0.686046511627907,0.0,0.8787878787878788,83,44,63,1843.97,9.33,13.67,0.13,2.43057050117219,0.495811638920789,0.679690217599493,1
68.0,7.333333333333333,0.0273972602739726,27.0,41.5,0.6506024096385542,0.0127758420441347,0.8774703557312253,74,43,59,1639.08,10.33,13.0,-0.03,2.50392974851854,0.3930398380674,0.548870864385927,1
72.0,9.333333333333334,0.0410958904109589,35.5,44.5,0.797752808988764,0.0126262626262626,0.8327526132404182,90,44,60,1737.99,10.0,12.67,0.05,2.5135384477901,0.31869008412989,0.648368153855309,1
77.0,8.666666666666666,0.0875,33.66666666666667,48.0,0.701388888888889,-0.0104166666666666,0.8745644599303136,92,48,68,2260.8,9.33,15.0,0.19,2.38736880969658,0.571674226738374,0.847636306911286,2
80.0,9.166666666666668,0.0465116279069767,33.33333333333333,51.0,0.65359477124183,0.0207692307692307,0.8427672955974843,103,55,76,3057.58,13.67,18.33,0.06,2.51180566690703,0.468292305773592,0.937514597253017,9
69.5,8.333333333333332,0.0,32.83333333333333,44.0,0.7462121212121211,0.0020671834625322,0.8169014084507042,89,46,63,2019.81,11.0,14.67,0.12,2.56890252766387,0.421856435811893,0.670718605712716,6
79.5,9.5,0.0126582278481012,31.0,50.0,0.62,0.0024038461538461,0.8451612903225807,91,55,76,2904.5,13.33,16.33,0.06,2.4972160520233,0.380874258647168,0.827802132650055,9
71.0,8.666666666666666,0.0116279069767441,29.33333333333333,45.5,0.6446886446886446,-0.0409756097560975,0.8241379310344827,93,50,73,2458.62,12.0,17.0,0.17,2.66710573794244,0.665878527145816,0.751687338541836,8
72.0,7.5,0.0135135135135135,28.166666666666664,44.0,0.6401515151515151,-0.0113636363636363,0.8825757575757576,79,48,67,2625.04,10.0,15.0,0.12,2.35195545774618,0.523538960303496,0.669393175798204,4
63.5,7.666666666666666,0.0,30.166666666666668,41.5,0.7269076305220884,-0.0011614401858304,0.8366533864541833,82,42,57,1707.38,9.33,14.0,0.14,2.3845131919178,0.504282072279762,0.562163151797593,1
72.5,8.0,0.0422535211267605,34.833333333333336,47.0,0.7411347517730497,0.0022644927536231,0.8754578754578755,86,48,67,2025.3,9.33,14.0,0.11,2.4143636461382,0.466922198704897,0.738024753310335,6
67.5,7.333333333333333,0.028169014084507,34.833333333333336,42.5,0.819607843137255,0.0011074197120708,0.8515625,76,42,56,1928.75,12.67,15.33,-0.06,2.60398466509986,0.52608045047792,0.582155399717476,6
75.0,9.666666666666666,0.1038961038961039,40.0,48.5,0.8247422680412371,0.0116921768707483,0.8098360655737705,102,49,68,2072.4,12.0,15.67,0.07,2.56476629388213,0.62612524879746,0.877631918041408,6
68.5,8.333333333333334,0.027027027027027,36.0,42.5,0.8470588235294118,0.0194013303769401,0.8345588235294118,84,44,61,1716.8,11.67,13.33,0.0,2.626590217398,0.327239893658557,0.536333584506548,1
76.5,9.5,0.0689655172413793,39.33333333333333,48.0,0.8194444444444443,0.0156521739130434,0.8482758620689655,94,48,67,1758.4,10.33,14.67,0.08,2.38268450650595,0.500168165224436,0.710541473853411,1
71.0,8.833333333333332,0.0303030303030303,35.5,44.5,0.797752808988764,0.0169706180344478,0.7993197278911565,84,44,58,2296.12,13.0,16.33,-0.03,2.85269545829637,0.299656833123702,0.682005808140076,2
70.0,7.833333333333334,0.0533333333333333,30.666666666666664,45.5,0.6739926739926739,-0.001207729468599,0.9111969111969112,82,45,63,1889.5,9.0,13.67,0.15,2.3605577075731,0.509667044785117,0.696228722858018,6
70.0,8.333333333333332,0.034090909090909,34.16666666666667,43.5,0.78544061302682,-0.0376602564102564,0.8905109489051095,86,43,61,1568.43,9.33,13.0,0.14,2.53977822968732,0.53321002092484,0.626580171683457,7
69.5,8.833333333333332,0.0759493670886076,40.5,45.5,0.8901098901098901,-0.0050773694390715,0.8540145985401459,89,45,62,1865.16,9.33,14.0,0.2,2.32538373020593,0.449346150208654,0.663975671820808,6
67.0,8.0,0.027027027027027,33.5,41.5,0.8072289156626506,-0.0034883720930232,0.8241758241758241,87,43,60,1884.0,11.33,14.0,0.09,2.65349289735559,0.48681866661664,0.594036692631548,6
67.0,8.666666666666668,0.0625,26.5,40.5,0.654320987654321,0.0155677655677655,0.8136882129277566,82,42,59,1802.36,9.0,13.0,0.09,2.43595249601222,0.391500676096038,0.581991375773461,1
71.5,8.833333333333332,0.0128205128205128,29.5,43.0,0.686046511627907,-0.0135281385281385,0.8607142857142858,85,45,65,1734.85,9.67,13.33,0.07,2.4778543174535,0.351572035107736,0.595701932994015,1
82.0,9.333333333333334,0.0476190476190476,37.83333333333333,52.5,0.7206349206349205,0.001088534107402,0.8466453674121406,103,57,80,3426.53,13.0,18.67,0.12,2.36791972489615,0.644691998494849,0.995187423375669,0
70.0,7.5,0.072289156626506,28.0,43.0,0.6511627906976745,-0.025,0.8602941176470589,76,47,70,2381.69,14.33,16.0,0.0,3.06220852984672,0.551571676169635,0.485708549470317,8
63.5,7.0,0.0259740259740259,29.33333333333333,40.5,0.7242798353909464,-0.0199631449631449,0.851145038167939,85,40,60,1798.44,9.0,13.33,0.19,2.75951680794921,0.592202645864671,0.593525148465829,1
65.0,8.166666666666668,0.0555555555555555,33.66666666666667,41.5,0.8112449799196788,0.013219741480611,0.8015267175572519,81,40,52,1548.02,10.0,14.0,0.05,2.74218657723544,0.394496241510004,0.601947024859105,7
64.0,7.333333333333333,0.0895522388059701,25.666666666666668,39.0,0.6581196581196581,-0.0256410256410256,0.848,76,42,60,1432.62,9.33,12.0,0.06,2.559046831817,0.400207818551657,0.487615417929719,7
70.0,8.333333333333334,0.0666666666666666,35.833333333333336,45.5,0.7875457875457876,0.0096618357487922,0.841726618705036,90,46,64,2198.0,10.67,16.0,0.16,2.54225972435036,0.594134491039047,0.760625390170797,2
60.0,7.0,0.0192307692307692,24.666666666666668,37.0,0.6666666666666667,-0.0080882352941176,0.7658730158730159,75,39,53,1825.12,10.67,13.33,0.05,3.02835913836118,0.367519644405891,0.5183506885503,1
80.5,9.5,0.0379746835443038,27.666666666666664,50.5,0.5478547854785478,-0.0276687598116169,0.8307210031347962,101,55,75,3218.5,13.33,18.0,0.12,2.47285840885763,0.485787415755791,0.941521151689544,0
67.5,8.166666666666668,0.05,24.5,41.0,0.5975609756097561,-0.0281100478468899,0.8467153284671532,85,44,63,1849.46,11.67,15.0,0.09,2.75622309070835,0.527170118198715,0.569190989636381,6
78.5,9.5,0.0641025641025641,35.833333333333336,48.5,0.738831615120275,0.0038297872340425,0.8758620689655172,89,49,66,2110.08,10.33,14.33,0.05,2.27842276111594,0.411302397190187,0.769724241014089,2
69.0,8.666666666666666,0.0338983050847457,27.666666666666664,43.0,0.6434108527131782,-0.0019094380796508,0.7659574468085106,89,44,60,1949.94,12.33,16.0,0.0,2.77384881322032,0.561291820082899,0.69117495049172,6
65.5,7.666666666666666,0.0410958904109589,22.83333333333333,40.0,0.5708333333333333,0.0357142857142857,0.8661417322834646,76,45,65,2003.32,10.0,13.0,0.07,2.48702736059486,0.37775995792219,0.529512787112816,6
71.0,8.0,0.0,30.166666666666668,43.5,0.6934865900383143,0.0007928118393234,0.8613138686131386,83,45,61,1891.07,11.0,14.33,-0.03,2.57310455765969,0.375951695039616,0.62785812935674,6
67.5,7.833333333333334,0.0303030303030303,30.666666666666668,42.5,0.7215686274509804,0.0324279379157427,0.8214285714285714,84,45,64,2188.58,11.33,15.33,0.11,2.65077319006338,0.490020983970529,0.65842960499586,2
70.5,7.666666666666667,0.0266666666666666,28.83333333333333,43.0,0.6705426356589147,0.0116279069767441,0.8694029850746269,78,44,64,1673.62,10.67,13.33,0.0,2.64266076188811,0.375433815958427,0.588746133866991,1
67.0,8.0,0.015625,30.833333333333336,43.0,0.7170542635658915,0.0154471544715447,0.8488372093023255,80,47,66,1980.56,11.0,13.67,0.02,2.50359694543495,0.359511970873344,0.557984123482384,6
71.5,7.666666666666666,0.0147058823529411,23.5,44.0,0.5340909090909091,-0.0217391304347826,0.8309352517985612,80,49,68,2185.44,11.67,15.33,0.09,2.70154030221519,0.478775346580062,0.701951739747038,2
63.0,7.0,0.0555555555555555,22.33333333333333,38.0,0.587719298245614,-0.0277200277200277,0.8739837398373984,74,40,57,1672.05,10.33,13.33,0.06,2.56146373875676,0.424868163260403,0.46476171284962,1
72.5,7.5,0.0121951219512195,19.5,42.5,0.4588235294117647,0.0008314855875831,0.9201520912547528,75,45,63,1707.38,10.33,12.67,-0.08,2.58346147655729,0.324842384948788,0.649947544903753,1
80.0,9.0,0.0365853658536585,30.166666666666668,49.5,0.6094276094276094,0.0006122448979591,0.8640776699029126,90,52,73,2701.18,13.67,17.0,0.0,2.60796523991804,0.37741805614849,0.815455745629797,4
72.0,8.333333333333334,0.0138888888888888,34.0,45.5,0.7472527472527473,-0.0142649903288201,0.8666666666666667,89,47,67,1868.3,11.67,14.33,0.05,2.63322336364823,0.394553737739786,0.658740789410752,6
76.5,9.0,0.0625,34.833333333333336,48.0,0.7256944444444445,0.0104166666666666,0.8524590163934426,96,51,73,2774.19,11.33,16.67,0.09,2.51478265985701,0.48283854258407,0.864247379341006,4
77.5,8.666666666666666,0.0853658536585365,31.166666666666668,48.0,0.6493055555555556,0.0,0.9035714285714286,85,51,72,2284.35,9.67,14.33,0.13,2.29479301761117,0.487641168648828,0.776686483866697,2
72.0,8.0,0.0133333333333333,30.166666666666668,46.0,0.6557971014492754,0.0,0.8683274021352313,89,50,71,2428.79,11.0,15.33,0.09,2.50502655973198,0.493059555196071,0.763305105934834,8
69.0,8.5,0.025,30.5,44.0,0.6931818181818182,-0.025879917184265,0.8315412186379928,87,47,66,1821.2,11.67,15.0,0.11,2.76351238877879,0.496426017923801,0.57567464405494,1
80.0,9.166666666666668,0.0465116279069767,32.5,50.0,0.65,-0.0016006402561024,0.8843537414965986,91,53,75,2361.28,11.0,15.0,0.07,2.46622605016665,0.469103925550549,0.785918999020099,8
63.0,8.5,0.088235294117647,32.166666666666664,40.0,0.8041666666666666,0.0124999999999999,0.8127490039840638,80,41,58,1494.64,10.33,14.0,0.06,2.54248612333625,0.557962496230061,0.534768339633773,7
69.0,8.666666666666666,0.0259740259740259,35.333333333333336,43.5,0.8122605363984675,-0.0269841269841269,0.8290909090909091,87,43,59,1661.85,10.67,14.33,0.06,2.65432747947391,0.461155576256419,0.594004304968147,1
75.0,8.666666666666668,0.0365853658536585,32.33333333333333,47.5,0.6807017543859648,-0.0135314995563442,0.8532423208191127,91,50,69,2446.06,12.67,17.33,0.08,2.5168242059367,0.532513586054044,0.777459945466952,8
74.0,9.5,0.1375,32.33333333333333,47.5,0.6807017543859648,-0.0013297872340425,0.8489208633093526,91,48,69,1934.24,8.67,14.33,0.17,2.4130369099572,0.628485328809462,0.771650858270758,6
68.5,8.333333333333334,0.0416666666666666,28.666666666666664,42.5,0.6745098039215686,-0.0011074197120708,0.8622047244094488,77,44,61,1692.46,11.0,13.67,0.05,2.41577660266986,0.419900964830128,0.533835083457627,1
73.0,8.666666666666666,0.0454545454545454,33.666666666666664,47.0,0.7163120567375886,0.0025079799361605,0.8736462093862816,91,50,72,1822.77,9.67,13.67,0.14,2.5427009710038,0.607643955383583,0.688804191740773,1
67.0,8.166666666666668,0.0120481927710843,30.0,41.5,0.7228915662650602,-0.0324561403508771,0.8778625954198473,83,42,62,1530.75,9.67,13.33,0.1,2.67305334183443,0.545657859659744,0.514710059666628,7
65.5,8.333333333333334,0.0547945205479452,28.666666666666664,40.5,0.7078189300411522,0.0082417582417582,0.8785425101214575,77,41,58,1504.85,9.33,12.67,0.03,2.41247748018313,0.447635310590206,0.521216874992727,7
73.5,8.333333333333334,0.072289156626506,32.333333333333336,46.5,0.6953405017921147,0.0076388888888888,0.8992537313432836,86,49,69,1922.47,10.67,14.67,0.08,2.56442672606499,0.599598544149686,0.698581784545356,6
65.0,7.5,0.0441176470588235,25.166666666666668,39.5,0.6371308016877637,0.0134615384615384,0.8704453441295547,75,40,56,1441.26,10.0,12.0,-0.03,2.55579908323869,0.321820189844895,0.474243678898987,7
66.5,8.333333333333334,0.0144927536231884,23.666666666666668,40.0,0.5916666666666667,0.0,0.8352490421455939,81,43,64,1544.88,9.0,12.33,0.07,2.64643938430357,0.434015161730917,0.557760849584572,7
66.0,7.5,0.0,26.666666666666664,40.5,0.6584362139917694,-0.0009146341463414,0.8755020080321285,74,41,57,1504.85,9.67,12.33,0.03,2.50274756887542,0.421023230934007,0.511102686523471,7
