,눈썹_길이,눈썹_굵기,눈썹_기울기,눈_세로길이,눈_가로길이,비율,눈_눈꼬리기울기,얼굴비율,코_길이,코_폭,콧볼_폭,입_크기,입_윗입술(두께),입_아랫입술(두께),입_입꼬리,턱기울기1,턱기울기2,턱아래면적
1419,87.5,10.333333333333332,0.044444444444444446,48.16666666666667,56.0,0.8601190476190477,-0.017857142857142856,0.8454810495626822,105,59,82,3245.19,16.0,18.0,0.0,2.57248991323696,0.316546878426039,0.876082773924786
1420,78.0,8.666666666666666,0.012345679012345678,30.666666666666668,49.0,0.6258503401360545,0.010204081632653062,0.8622950819672132,94,54,76,2637.6,13.67,17.0,-0.05,2.73435673089190,0.455871128438177,0.828859424172641
1421,75.5,8.333333333333334,0.075,40.0,48.5,0.8247422680412371,-0.011267006802721094,0.8600682593856656,90,51,71,2527.7,13.33,15.67,0.0,2.53036548860555,0.337935291136331,0.641743005516052
1422,70.0,7.833333333333334,0.08333333333333333,29.333333333333332,43.5,0.6743295019157088,0.022727272727272728,0.8422939068100358,81,45,63,2081.82,13.0,15.33,-0.06,2.68888904035991,0.364343979766370,0.598060487364560
1423,77.0,9.333333333333334,0.03896103896103896,42.33333333333333,48.5,0.8728522336769758,0.013829787234042545,0.8289473684210527,88,48,66,2410.74,12.67,16.0,-0.07,2.57398305274909,0.331164221493633,0.725753773939613
1424,77.0,8.0,0.1,38.666666666666664,48.5,0.7972508591065292,-0.000637755102040817,0.80625,96,52,74,3571.75,16.33,18.67,-0.02,2.82277794484610,0.462890019688278,0.803482951944343
1425,84.5,10.0,0.022988505747126436,47.66666666666667,54.0,0.8827160493827161,0.011835334476843914,0.8633540372670807,100,54,74,2744.36,13.67,17.0,0.0,2.42828200421210,0.393234910096432,0.878697853332427
1426,81.0,9.666666666666668,0.047619047619047616,43.666666666666664,52.5,0.8317460317460317,0.0010885341074020338,0.8511326860841424,98,55,77,2588.93,13.0,16.33,0.08,2.47485438007962,0.487130339253390,0.839718838662094
1427,90.0,10.166666666666668,0.020833333333333332,46.0,57.0,0.8070175438596491,0.010467980295566497,0.8727810650887574,100,61,86,3367.65,16.0,17.33,-0.04,2.52920938853262,0.279702839543805,0.857942859602355
1428,89.5,10.333333333333332,0.031914893617021274,49.833333333333336,55.5,0.897897897897898,0.018993506493506486,0.8583815028901735,105,57,81,3012.83,14.67,16.67,-0.02,2.66093322873880,0.299536054552652,0.879136458245499
1429,73.5,8.5,0.07792207792207792,35.833333333333336,45.5,0.7875457875457876,-0.000483091787439615,0.8221476510067114,89,47,66,2326.74,14.0,16.0,-0.08,2.89743701293188,0.399435526270891,0.637756821785364
1430,81.0,8.833333333333332,0.036585365853658534,40.16666666666667,51.5,0.7799352750809062,-0.008672699849170441,0.8863636363636364,96,56,80,2562.24,13.0,15.33,-0.06,2.56065600305876,0.313713837579444,0.764310931414930
1431,89.0,10.166666666666668,0.010416666666666666,43.5,56.0,0.7767857142857143,-0.010685805422647528,0.8554913294797688,108,60,87,2939.83,14.67,17.0,0.0,2.74410808506463,0.393097967156692,0.930931493246918
1432,78.5,9.166666666666668,0.024691358024691357,36.333333333333336,48.5,0.7491408934707904,0.009566326530612242,0.8571428571428571,93,52,74,2185.44,14.0,14.67,-0.07,2.74415100059795,0.316114500503681,0.678589890926423
1433,82.0,9.666666666666668,0.022988505747126436,43.833333333333336,52.5,0.834920634920635,0.008345428156748907,0.8852459016393442,93,56,79,2486.88,13.33,15.67,0.0,2.43968452292281,0.393293175612485,0.784530092873953
1434,79.0,8.0,0.07792207792207792,37.666666666666664,49.0,0.7687074829931972,0.018773466833541926,0.9016949152542373,82,52,73,2505.72,14.67,16.0,-0.1,2.64678661824016,0.377266817007819,0.673137934070297
1435,82.5,9.333333333333334,0.023809523809523808,44.0,52.5,0.8380952380952381,0.010522496371552975,0.875,94,55,74,2595.21,14.0,16.67,-0.05,2.61967619515793,0.394710647377749,0.842693091648603
1436,82.0,9.0,0.03409090909090909,41.66666666666667,52.0,0.8012820512820513,0.0014798372179060312,0.8598726114649682,89,55,75,2714.53,15.67,17.67,-0.07,2.65456031871259,0.338994502006405,0.763253077952618
1437,78.0,9.0,0.012048192771084338,45.83333333333333,49.5,0.9259259259259258,0.00877551020408164,0.8280254777070064,98,51,73,2486.88,13.0,15.33,0.04,2.73617276313276,0.424505975623145,0.785682679328749
1438,83.0,10.166666666666668,0.09302325581395349,46.5,51.5,0.9029126213592233,-0.0013197586726998584,0.85,98,51,70,2352.64,12.67,16.0,0.03,2.63742309841968,0.467880520660239,0.888673856578033
1439,85.0,9.833333333333332,0.011494252873563218,45.5,53.5,0.8504672897196262,0.012762237762237762,0.8765432098765432,103,54,76,2263.94,11.67,13.67,0.02,2.44196115101785,0.281231736969329,0.818785098862332
1440,83.0,8.833333333333332,0.046511627906976744,44.166666666666664,52.5,0.8412698412698413,0.0009071117561683592,0.8821656050955414,94,57,81,2694.12,14.33,16.0,-0.02,2.64735312036646,0.282406806850513,0.724465344625589
1441,87.0,10.0,0.033707865168539325,47.0,55.0,0.8545454545454545,0.007275132275132275,0.8672566371681416,106,56,81,2512.0,13.67,15.67,-0.02,2.67200253448454,0.326220308918995,0.819503792784302
1442,79.0,8.666666666666666,0.037037037037037035,44.83333333333333,50.0,0.8966666666666666,-0.008203281312525013,0.8381877022653722,89,53,75,2877.81,15.67,17.0,-0.07,2.72726347375481,0.326002884509452,0.697218025108762
1443,82.5,9.5,0.011764705882352941,47.833333333333336,53.5,0.8940809968847353,0.0012229210342417918,0.8838709677419355,97,51,70,2475.89,13.0,16.33,-0.05,2.51211739818530,0.426952920140871,0.850455799491606
1444,77.5,9.0,0.0,26.333333333333336,47.0,0.5602836879432624,0.011322463768115942,0.8528428093645485,86,53,77,2299.26,11.67,14.33,0.02,2.63319248933928,0.339768878656209,0.736648518353184
1445,91.0,10.333333333333334,0.020833333333333332,49.5,57.5,0.8608695652173913,0.007713248638838481,0.8809523809523809,106,59,82,2833.85,13.67,17.67,0.0,2.49976335266375,0.453518709123540,0.982552850549790
1446,91.5,9.166666666666668,0.031914893617021274,39.33333333333333,58.5,0.6723646723646722,-0.00043834015195791734,0.8869047619047619,100,64,92,3814.32,17.33,20.33,0.0,2.68938749723152,0.431911575223008,0.963510918691233
1447,87.5,8.666666666666668,0.034482758620689655,45.83333333333333,56.5,0.8112094395280235,0.029153605015673975,0.8668730650154799,99,58,79,3249.9,15.67,19.67,-0.02,2.68453827575811,0.518026687819906,0.986667071394256
1448,81.0,9.5,0.022988505747126436,35.833333333333336,51.0,0.7026143790849674,0.011538461538461539,0.8354037267080745,95,57,82,3221.64,14.33,17.33,-0.02,2.65582565483810,0.352829476455289,0.815794834244290
1449,88.5,9.333333333333334,0.022222222222222223,40.16666666666667,54.0,0.7438271604938272,0.0013722126929674103,0.8932926829268293,98,57,80,2908.43,15.33,17.33,-0.09,2.62569430017837,0.336057747241879,0.863791661215822
1450,89.0,9.333333333333334,0.043010752688172046,46.5,57.5,0.808695652173913,0.0007562008469449433,0.8716417910447761,102,62,85,4000.36,18.0,21.0,-0.06,2.67817106154741,0.491811675009133,0.974919592307781
